Shyr,Name,Emotion 1,Emotion 2
کیا  کہوں  جان  کو  بچانے  میں  جونؔ  خطرہ  ہے  جان  جانے  کا ,جون ایلیا,,
یہ  جہاں  جونؔ  اک  جہنم  ہے  یاں  خدا  بھی  نہیں  ہے  آنے  کا ,جون ایلیا,,
زندگی  ایک  فن  ہے  لمحوں  کو  اپنے  انداز  سے  گنوانے  کا ,جون ایلیا,,
ہجر  کی  آنکھوں  سے  آنکھیں  تو  ملاتے  جائیے  ہجر  میں  کرنا  ہے  کیا  یہ  تو  بتاتے  جائیے ,جون ایلیا,,
بن  کے  خوشبو  کی  اداسی  رہیے  دل  کے  باغ  میں  دور  ہوتے  جائیے  نزدیک  آتے  جائیے ,جون ایلیا,,
جاتے  جاتے  آپ  اتنا  کام  تو  کیجے  مرا  یاد  کا  سارا  سر  و  ساماں  جلاتے  جائیے ,جون ایلیا,,
رہ  گئی  امید  تو  برباد  ہو  جاؤں  گا  میں  جائیے  تو  پھر  مجھے  سچ  مچ  بھلاتے  جائیے ,جون ایلیا,,
زندگی  کی  انجمن  کا  بس  یہی  دستور  ہے  بڑھ  کے  ملیے  اور  مل  کر  دور  جاتے  جائیے ,جون ایلیا,,
آخرش  رشتہ  تو  ہم  میں  اک  خوشی  اک  غم  کا  تھا  مسکراتے  جائیے  آنسو  بہاتے  جائیے ,جون ایلیا,,
وہ  گلی  ہے  اک  شرابی  چشم  کافر  کی  گلی  اس  گلی  میں  جائیے  تو  لڑکھڑاتے  جائیے ,جون ایلیا,,
آپ  کو  جب  مجھ  سے  شکوا  ہی  نہیں  کوئی  تو  پھر  آگ  ہی  دل  میں  لگانی  ہے  لگاتے  جائیے ,جون ایلیا,,
کوچ  ہے  خوابوں  سے  تعبیروں  کی  سمتوں  میں  تو  پھر  جائیے  پر  دم  بہ  دم  برباد  جاتے  جائیے ,جون ایلیا,,
آپ  کا  مہمان  ہوں  میں  آپ  میرے  میزبان  سو  مجھے  زہر  مروت  تو  پلاتے  جائیے ,جون ایلیا,,
ہے  سر  شب  اور  مرے  گھر  میں  نہیں  کوئی  چراغ  آگ  تو  اس  گھر  میں  جانانہ  لگاتے  جائیے ,جون ایلیا,,
ہم  آندھیوں  کے  بن  میں  کسی  کارواں  کے  تھے  جانے  کہاں  سے  آئے  ہیں  جانے  کہاں  کے  تھے ,جون ایلیا,,
اے  جان  داستاں  تجھے  آیا  کبھی  خیال  وہ  لوگ  کیا  ہوئے  جو  تری  داستاں  کے  تھے ,جون ایلیا,,
ہم  تیرے  آستاں  پہ  یہ  کہنے  کو  آئے  ہیں  وہ  خاک  ہو  گئے  جو  ترے  آستاں  کے  تھے ,جون ایلیا,,
مل  کر  تپاک  سے  نہ  ہمیں  کیجیے  اداس  خاطر  نہ  کیجیے  کبھی  ہم  بھی  یہاں  کے  تھے ,جون ایلیا,,
کیا  پوچھتے  ہو  نام  و  نشان  مسافراں  ہندوستاں  میں  آئے  ہیں  ہندوستاں  کے  تھے ,جون ایلیا,,
اب  خاک  اڑ  رہی  ہے  یہاں  انتظار  کی  اے  دل  یہ  بام  و  در  کسی  جان  جہاں  کے  تھے ,جون ایلیا,,
ہم  کس  کو  دیں  بھلا  در  و  دیوار  کا  حساب  یہ  ہم  جو  ہیں  زمیں  کے  نہ  تھے  آسماں  کے  تھے ,جون ایلیا,,
ہم  سے  چھنا  ہے  ناف  پیالہ  ترا  میاں  گویا  ازل  سے  ہم  صف  لب  تشنگاں  کے  تھے ,جون ایلیا,,
ہم  کو  حقیقتوں  نے  کیا  ہے  خراب  و  خوار  ہم  خواب  خواب  اور  گمان  گماں  کے  تھے ,جون ایلیا,,
صد  یاد  یاد  جونؔ  وہ  ہنگام  دل  کہ  جب  ہم  ایک  گام  کے  نہ  تھے  پر  ہفت  خواں  کے  تھے ,جون ایلیا,,
وہ  رشتہ  ہائے  ذات  جو  برباد  ہو  گئے  میرے  گماں  کے  تھے  کہ  تمہارے  گماں  کے  تھے ,جون ایلیا,,
کام  مجھ  سے  کوئی  ہوا  ہی  نہیں  بات  یہ  ہے  کہ  میں  تو  تھا  ہی  نہیں ,جون ایلیا,,
مجھ  سے  بچھڑی  جو  موج  نکہت  یار  پھر  میں  اس  شہر  میں  رہا  ہی  نہیں ,جون ایلیا,,
کس  طرح  ترک  مدعا  کیجے  جب  کوئی  اپنا  مدعا  ہی  نہیں ,جون ایلیا,,
کون  ہوں  میں  جو  رائیگاں  ہی  گیا  کون  تھا  جو  کبھی  ملا  ہی  نہیں ,جون ایلیا,,
ہوں  عجب  عیش  غم  کی  حالت  میں  اب  کسی  سے  کوئی  گلہ  ہی  نہیں ,جون ایلیا,,
بات  ہے  راستے  پہ  جانے  کی  اور  جانے  کا  راستہ  ہی  نہیں ,جون ایلیا,,
ہے  خدا  ہی  پہ  منحصر  ہر  بات  اور  آفت  یہ  ہے  خدا  ہی  نہیں ,جون ایلیا,,
دل  کی  دنیا  کچھ  اور  ہی  ہوتی  کیا  کہیں  اپنا  بس  چلا  ہی  نہیں ,جون ایلیا,,
اب  تو  مشکل  ہے  زندگی  دل  کی  یعنی  اب  کوئی  ماجرا  ہی  نہیں ,جون ایلیا,,
ہر  طرف  ایک  حشر  برپا  ہے  جونؔ  خود  سے  نکل  کے  جا  ہی  نہیں ,جون ایلیا,,
موج  آتی  تھی  ٹھہرنے  کی  جہاں  اب  وہاں  خیمۂ  صبا  ہی  نہیں ,جون ایلیا,,
کسی  سے  عہد  و  پیماں  کر  نہ  رہیو  تو  اس  بستی  میں  رہیو  پر  نہ  رہیو ,جون ایلیا,,
سفر  کرنا  ہے  آخر  دو  پلک  بیچ  سفر  لمبا  ہے  بے  بستر  نہ  رہیو ,جون ایلیا,,
ہر  اک  حالت  کے  بیری  ہیں  یہ  لمحے  کسی  غم  کے  بھروسے  پر  نہ  رہیو ,جون ایلیا,,
سہولت  سے  گزر  جاؤ  مری  جاں  کہیں  جینے  کی  خاطر  مر  نہ  رہیو ,جون ایلیا,,
ہمارا  عمر  بھر  کا  ساتھ  ٹھیرا  سو  میرے  ساتھ  تو  دن  بھر  نہ  رہیو ,جون ایلیا,,
بہت  دشوار  ہو  جائے  گا  جینا  یہاں  تو  ذات  کے  اندر  نہ  رہیو ,جون ایلیا,,
سویرے  ہی  سے  گھر  آجائیو  آج  ہے  روز  واقعہ  باہر  نہ  رہیو ,جون ایلیا,,
کہیں  چھپ  جاؤ  تہ  خانوں  میں  جا  کر  شب  فتنہ  ہے  اپنے  گھر  نہ  رہیو ,جون ایلیا,,
نظر  پر  بار  ہو  جاتے  ہیں  منظر  جہاں  رہیو  وہاں  اکثر  نہ  رہیو ,جون ایلیا,,
کبھی  کبھی  تو  بہت  یاد  آنے  لگتے  ہو  کہ  روٹھتے  ہو  کبھی  اور  منانے  لگتے  ہو ,جون ایلیا,,
گلا  تو  یہ  ہے  تم  آتے  نہیں  کبھی  لیکن  جب  آتے  بھی  ہو  تو  فوراً  ہی  جانے  لگتے  ہو ,جون ایلیا,,
یہ  بات  جونؔ  تمہاری  مذاق  ہے  کہ  نہیں  کہ  جو  بھی  ہو  اسے  تم  آزمانے  لگتے  ہو ,جون ایلیا,,
تمہاری  شاعری  کیا  ہے  برا  بھلا  کیا  ہے  تم  اپنے  دل  کی  اداسی  کو  گانے  لگتے  ہو ,جون ایلیا,,
سرود  آتش  زرین  صحن  خاموشی  وہ  داغ  ہے  جسے  ہر  شب  جلانے  لگتے  ہو ,جون ایلیا,,
سنا  ہے  کاہکشانوں  میں  روز  و  شب  ہی  نہیں  تو  پھر  تم  اپنی  زباں  کیوں  جلانے  لگتے  ہو ,جون ایلیا,,
لمحے  لمحے  کی  نارسائی  ہے  زندگی  حالت  جدائی  ہے ,جون ایلیا,,
مرد  میداں  ہوں  اپنی  ذات  کا  میں  میں  نے  سب  سے  شکست  کھائی  ہے ,جون ایلیا,,
اک  عجب  حال  ہے  کہ  اب  اس  کو  یاد  کرنا  بھی  بے  وفائی  ہے ,جون ایلیا,,
اب  یہ  صورت  ہے  جان  جاں  کہ  تجھے  بھولنے  میں  مری  بھلائی  ہے ,جون ایلیا,,
خود  کو  بھولا  ہوں  اس  کو  بھولا  ہوں  عمر  بھر  کی  یہی  کمائی  ہے ,جون ایلیا,,
میں  ہنر  مند  رنگ  ہوں  میں  نے  خون  تھوکا  ہے  داد  پائی  ہے ,جون ایلیا,,
جانے  یہ  تیرے  وصل  کے  ہنگام  تیری  فرقت  کہاں  سے  آئی  ہے ,جون ایلیا,,
ذکر  بھی  اس  سے  کیا  بھلا  میرا  اس  سے  رشتہ  ہی  کیا  رہا  میرا ,جون ایلیا,,
آج  مجھ  کو  بہت  برا  کہہ  کر  آپ  نے  نام  تو  لیا  میرا ,جون ایلیا,,
آخری  بات  تم  سے  کہنا  ہے  یاد  رکھنا  نہ  تم  کہا  میرا ,جون ایلیا,,
اب  تو  کچھ  بھی  نہیں  ہوں  میں  ویسے  کبھی  وہ  بھی  تھا  مبتلا  میرا ,جون ایلیا,,
وہ  بھی  منزل  تلک  پہنچ  جاتا  اس  نے  ڈھونڈا  نہیں  پتا  میرا ,جون ایلیا,,
تجھ  سے  مجھ  کو  نجات  مل  جائے  تو  دعا  کر  کہ  ہو  بھلا  میرا ,جون ایلیا,,
کیا  بتاؤں  بچھڑ  گیا  یاراں  ایک  بلقیس  سے  سبا  میرا ,جون ایلیا,,
ہم  کہاں  اور  تم  کہاں  جاناں  ہیں  کئی  ہجر  درمیاں  جاناں ,جون ایلیا,,
رائیگاں  وصل  میں  بھی  وقت  ہوا  پر  ہوا  خوب  رائیگاں  جاناں ,جون ایلیا,,
میرے  اندر  ہی  تو  کہیں  گم  ہے  کس  سے  پوچھوں  ترا  نشاں  جاناں ,جون ایلیا,,
عالم  بیکران  رنگ  ہے  تو  تجھ  میں  ٹھہروں  کہاں  کہاں  جاناں ,جون ایلیا,,
میں  ہواؤں  سے  کیسے  پیش  آؤں  یہی  موسم  ہے  کیا  وہاں  جاناں ,جون ایلیا,,
روشنی  بھر  گئی  نگاہوں  میں  ہو  گئے  خواب  بے  اماں  جاناں ,جون ایلیا,,
درد  مندان  کوۓ  دل  داری  گئے  غارت  جہاں  تہاں  جاناں ,جون ایلیا,,
اب  بھی  جھیلوں  میں  عکس  پڑتے  ہیں  اب  بھی  نیلا  ہے  آسماں  جاناں ,جون ایلیا,,
ہے  جو  پرخوں  تمہارا  عکس  خیال  زخم  آئے  کہاں  کہاں  جاناں ,جون ایلیا,,
ہمارے  زخم  تمنا  پرانے  ہو  گئے  ہیں  کہ  اس  گلی  میں  گئے  اب  زمانے  ہو  گئے  ہیں ,جون ایلیا,,
تم  اپنے  چاہنے  والوں  کی  بات  مت  سنیو  تمہارے  چاہنے  والے  دوانے  ہو  گئے  ہیں ,جون ایلیا,,
وہ  زلف  دھوپ  میں  فرقت  کی  آئی  ہے  جب  یاد  تو  بادل  آئے  ہیں  اور  شامیانے  ہو  گئے  ہیں ,جون ایلیا,,
جو  اپنے  طور  سے  ہم  نے  کبھی  گزارے  تھے  وہ  صبح  و  شام  تو  جیسے  فسانے  ہو  گئے  ہیں ,جون ایلیا,,
عجب  مہک  تھی  مرے  گل  ترے  شبستاں  کی  سو  بلبلوں  کے  وہاں  آشیانے  ہو  گئے  ہیں ,جون ایلیا,,
ہمارے  بعد  جو  آئیں  انہیں  مبارک  ہو  جہاں  تھے  کنج  وہاں  کارخانے  ہو  گئے  ہیں ,جون ایلیا,,
جو  زندگی  بچی  ہے  اسے  مت  گنوائیے  بہتر  یہ  ہے  کہ  آپ  مجھے  بھول  جائیے ,جون ایلیا,,
ہر  آن  اک  جدائی  ہے  خود  اپنے  آپ  سے  ہر  آن  کا  ہے  زخم  جو  ہر  آن  کھائیے ,جون ایلیا,,
تھی  مشورت  کی  ہم  کو  بسانا  ہے  گھر  نیا  دل  نے  کہا  کہ  میرے  در  و  بام  ڈھائیے ,جون ایلیا,,
تھوکا  ہے  میں  نے  خون  ہمیشہ  مذاق  میں  میرا  مذاق  آپ  ہمیشہ  اڑائیے ,جون ایلیا,,
ہرگز  مرے  حضور  کبھی  آئیے  نہ  آپ  اور  آئیے  اگر  تو  خدا  بن  کے  آئیے ,جون ایلیا,,
اب  کوئی  بھی  نہیں  ہے  کوئی  دل  محلے  میں  کس  کس  گلی  میں  جائیے  اور  گل  مچائیے ,جون ایلیا,,
اک  طور  دہ  صدی  تھا  جو  بے  طور  ہو  گیا  اب  جنتری  بجائیے  تاریخ  گائیے ,جون ایلیا,,
اک  لال  قلعہ  تھا  جو  میاں  زرد  پڑ  گیا  اب  رنگ  ریز  کون  سے  کس  جا  سے  لائیے ,جون ایلیا,,
شاعر  ہے  آپ  یعنی  کہ  سستے  لطیف  گو  رشتوں  کو  دل  سے  روئیے  سب  کو  ہنسائیے ,جون ایلیا,,
جو  حالتوں  کا  دور  تھا  وہ  تو  گزر  گیا  دل  کو  جلا  چکے  ہیں  سو  اب  گھر  جلائیے ,جون ایلیا,,
اب  کیا  فریب  دیجیے  اور  کس  کو  دیجیے  اب  کیا  فریب  کھائیے  اور  کس  سے  کھائیے ,جون ایلیا,,
ہے  یاد  پر  مدار  میرے  کاروبار  کا  ہے  عرض  آپ  مجھ  کو  بہت  یاد  آئیے ,جون ایلیا,,
بس  فائلوں  کا  بوجھ  اٹھایا  کریں  جناب  مصرعہ  یہ  جونؔ  کا  ہے  اسے  مت  اٹھائیے ,جون ایلیا,,
عجب  حالت  ہماری  ہو  گئی  ہے  یہ  دنیا  اب  تمہاری  ہو  گئی  ہے ,جون ایلیا,,
سخن  میرا  اداسی  ہے  سر  شام  جو  خاموشی  پہ  طاری  ہو  گئی  ہے ,جون ایلیا,,
بہت  ہی  خوش  ہے  دل  اپنے  کیے  پر  زمانے  بھر  میں  خواری  ہو  گئی  ہے ,جون ایلیا,,
وہ  نازک  لب  ہے  اب  جانے  ہی  والا  مری  آواز  بھاری  ہو  گئی  ہے ,جون ایلیا,,
دل  اب  دنیا  پہ  لعنت  کر  کہ  اس  کی  بہت  خدمت  گزاری  ہو  گئی  ہے ,جون ایلیا,,
یقیں  معذور  ہے  اب  اور  گماں  بھی  بڑی  بے  روزگاری  ہو  گئی  ہے ,جون ایلیا,,
وہ  اک  باد  شمالی  رنگ  جو  تھی  شمیم  اس  کی  سواری  ہو  گئی  ہے ,جون ایلیا,,
مرے  پاس  آ  کے  خنجر  بھونک  دے  تو  بہت  نیزہ  گزاری  ہو  گئی  ہے ,جون ایلیا,,
آج  بھی  تشنگی  کی  قسمت  میں  سم  قاتل  ہے  سلسبیل  نہیں ,جون ایلیا,,
سب  خدا  کے  وکیل  ہیں  لیکن  آدمی  کا  کوئی  وکیل  نہیں ,جون ایلیا,,
ہے  کشادہ  ازل  سے  روئے  زمیں  حرم  و  دیر  بے  فصیل  نہیں ,جون ایلیا,,
زندگی  اپنے  روگ  سے  ہے  تباہ  اور  درماں  کی  کچھ  سبیل  نہیں ,جون ایلیا,,
تم  بہت  جاذب  و  جمیل  سہی  زندگی  جاذب  و  جمیل  نہیں ,جون ایلیا,,
نہ  کرو  بحث  ہار  جاؤ  گی  حسن  اتنی  بڑی  دلیل  نہیں ,جون ایلیا,,
شوق  کا  رنگ  بجھ  گیا  یاد  کے  زخم  بھر  گئے  کیا  مری  فصل  ہو  چکی  کیا  مرے  دن  گزر  گئے ,جون ایلیا,,
رہ  گزر  خیال  میں  دوش  بدوش  تھے  جو  لوگ  وقت  کی  گرد  باد  میں  جانے  کہاں  بکھر  گئے ,جون ایلیا,,
شام  ہے  کتنی  بے  تپاک  شہر  ہے  کتنا  سہم  ناک  ہم  نفسو!  کہاں  ہو  تم  جانے  یہ  سب  کدھر  گئے! ,جون ایلیا,,
پاس  حیات  کا  خیال  ہم  کو  بہت  برا  لگا  پس  بہ  ہجوم  معرکہ  جان  کے  بے  سپر  گئے ,جون ایلیا,,
میں  تو  صفوں  کے  درمیاں  کب  سے  پڑا  ہوں  نیم  جاں  میرے  تمام  جاں  نثار  میرے  لیے  تو  مر  گئے ,جون ایلیا,,
اپنی  منزل  کا  راستہ  بھیجو  جان  ہم  کو  وہاں  بلا  بھیجو ,جون ایلیا,,
کیا  ہمارا  نہیں  رہا  ساون  زلف  یاں  بھی  کوئی  گھٹا  بھیجو ,جون ایلیا,,
نئی  کلیاں  جو  اب  کھلی  ہیں  وہاں  ان  کی  خوشبو  کو  اک  ذرا  بھیجو ,جون ایلیا,,
ہم  نہ  جیتے  ہیں  اور  نہ  مرتے  ہیں  درد  بھیجو  نہ  تم  دوا  بھیجو ,جون ایلیا,,
دھول  اڑتی  ہے  جو  اس  آنگن  میں  اس  کو  بھیجو  صبا  صبا  بھیجو ,جون ایلیا,,
اے  فقیرو  گلی  کے  اس  گل  کی  تم  ہمیں  اپنی  خاک  پا  بھیجو ,جون ایلیا,,
شفق  شام  ہجر  کے  ہاتھوں  اپنی  اتری  ہوئی  قبا  بھیجو ,جون ایلیا,,
کچھ  تو  رشتہ  ہے  تم  سے  کم  بختوں  کچھ  نہیں  کوئی  بد  دعا  بھیجو ,جون ایلیا,,
بات  کوئی  امید  کی  مجھ  سے  نہیں  کہی  گئی  سو  مرے  خواب  بھی  گئے  سو  میری  نیند  بھی  گئی ,جون ایلیا,,
دل  کا  تھا  ایک  مدعا  جس  نے  تباہ  کر  دیا  دل  میں  تھی  ایک  ہی  تو  بات  وہ  جو  فقط  سہی  گئی ,جون ایلیا,,
جانئے  کیا  تلاش  تھی  جونؔ  مرے  وجود  میں  جس  کو  میں  ڈھونڈھتا  گیا  جو  مجھے  ڈھونڈھتی  گئی ,جون ایلیا,,
ایک  خوشی  کا  حال  ہے  خوش  سخناں  کے  درمیاں  عزت  شائقین  غم  تھی  جو  رہی  سہی  گئی ,جون ایلیا,,
